productId,sku,name,categoryId,ok,enriched,missingCount,missingIds,issueCodes,blockHints
"cmnwe86ob07o1vs4w30ph0dp4","Y-7241","Hidrovacuo Servo Freio Chevrolet Celta 1.0 8v 2003","MLB191703","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe87fr07o5vs4wqpwans2i","3007302","Chicote Porta Traseira Direita Honda City 2012","MLB459178","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe887m07o9vs4wyriudmlm","3007330","Fechadura Elétrico Traseiro Esquerdo Vw Gol 2008 A 2012","MLB458620","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe88z507odvs4w2aqlxwvi","3007315","Fechadura Elétrico Traseiro Esquerdo Vw Fox 2015","MLB458620","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8aie07olvs4wh9ucgocx","3007289","Sensor Alarme Volvo V40 2013","MLB440299","no","1","1","MODEL","missing_attribute","Preencha o modelo do veículo antes de publicar."
"cmnwe8ba607opvs4wkw1spexi","3007317","Fechadura Manual Traseira Esquerda Vw Gol 2008 A 2012","MLB458620","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8c5o07otvs4wenclem0l","3007343","Fechadura Traseira Direita Gm Onix 2016","MLB458620","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8g0307pdvs4wubem9p28","3007342","Fechadura Elétrica Dianteiro Esquerdo Gm Onix 2016","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8grt07phvs4wt18xn3om","Gs23","Tucho Cabeçote - Chevrolet Celta Corsa Prisma 1.4","MLB193389","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8f8b07p9vs4wjvit93kf","Y-7433","Puxador Interno Dianteiro Esquerdo Gm Corsa 1994 A 2012","MLB456627","no","1","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8hje07plvs4wwie1oyxu","Gs20","Tucho Cabeçote - Chevrolet Celta Corsa Prisma 1.4","MLB193389","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8kme07q1vs4wx309znlr","Y-7443","Hidrovacuo Servo Freio Hyundai Hb20 1.0 2013","MLB191703","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8lec07q5vs4wgwwo3xdq","Y-7425","Válvula Partida Frio Volkswagen Gol G3 G4","MLB430961","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8m6807q9vs4wr0d1cec8","Gs21","Tucho Cabeçote - Chevrolet Celta Corsa Prisma 1.4","MLB193389","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8my107qdvs4w3y7l8vnu","3007405","Fechadura Porta Traseira Direita Volkswagen Jetta 2008","MLB458620","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8npk07qhvs4wcscukdqt","Gs41","Braço Suspensão Mds Fiat Fiorino 1.3 2003 A 2013","MLB212730","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8olj07qlvs4w7s5o625r","Gs18","Tucho Cabeçote Chevrolet Celta Corsa Prisma 1.4","MLB193389","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8ib707ppvs4wgwxxh9ni","Gs22","Tucho Cabeçote - Chevrolet Celta Corsa Prisma 1.4","MLB193389","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8j3107ptvs4wpat716f7","Gs24","Tucho Cabeçote - Chevrolet Celta Corsa Prisma 1.4","MLB193389","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8juo07pxvs4wq9eqksl3","Gs17","Tucho Cabeçote - Chevrolet Celta Corsa Prisma 1.4","MLB193389","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8x2u07rtvs4wsozg8wyz","Y-7512","Buzina Caracol Renault Sandero Clio 2011 A 2013","MLB2221","no","2","2","PART_NUMBER|MOUNT_TYPE","missing_attribute|missing_attribute","Preencha o Part Number da peça antes de publicar. || Preencha o campo Tipo de montagem antes de publicar."
"cmnwe8pd507qpvs4wa6x47tn7","Y-7414","Cilindro Mestre 1.0 3cc Ford Ka 2014 A 2018","MLB47088","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8q4x07qtvs4wtjvxl35c","Y-7412","Sensor Temperatura Chevrolet Cruze 1.4 2017","MLB193937","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8qwp07qxvs4wyb9hplvs","Gs51","Tampa De Válvula Chrysler Neon","MLB456312","no","1","2","PART_NUMBER|VEHICLE_TYPE","missing_attribute|missing_attribute","Preencha o Part Number da peça antes de publicar. || Preencha o campo Tipo de veículo antes de publicar."
"cmnwe8roh07r1vs4wire26aj0","Gs40","Braço Suspensão Fiat Fiorino 1.3 2003 A 2013","MLB212730","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8sg507r5vs4wgawsvt8j","Gs39","Coifa Alavanca De Cambio","MLB260620","no","1","2","BRAND|PART_NUMBER","missing_attribute|missing_attribute","Preencha a marca do produto antes de publicar. || Preencha o Part Number da peça antes de publicar."
"cmnwe8t8107r9vs4wimxopuzg","Gs45","Suporte Motor Cambio Fiat Palio Fire 46764685","MLB437859","no","2","1","VEHICLE_TYPE","missing_attribute","Preencha o campo Tipo de veículo antes de publicar."
"cmnwe8u0407rdvs4wtfxcclsc","Gs50","Alto Falante","MLB129666","no","0","2","BRAND|MODEL","missing_attribute|missing_attribute","Preencha a marca do produto antes de publicar. || Preencha o modelo do veículo antes de publicar."
"cmnwe8urs07rhvs4wfe9slc1s","Gs53","Vareta Oleo Peugeout 208","MLB193935","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8vj807rlvs4wrkns4eo3","Gs56","Tubo Vareta De Óleo Peugeot 208","MLB193935","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8wb107rpvs4wu3n8qao0","V6-29","Braço Oscilante Direita Fiat Uno 2000","MLB212730","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe90au07s9vs4wm4wyx6dl","3007499","Suporte Filtro Canister 1.0 Fiat Uno 2000","MLB194016","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe912t07sdvs4w4pfp15e5","Y-7527","Haste Trambulador 1.0 Fiat Uno 2000","MLB194808","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe91ul07shvs4wwd24966o","V6-30","Braço Oscilante Esquerda Fiat Uno 2000","MLB212730","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe92m807slvs4w1feoy1h0","Y-7491","Amortecedor Dianteiro Volkswagen Gol Voyage 2008 A 2017","MLB22709","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe93dz07spvs4wskeskom2","Y-7500","Cabo Acelerador Chevrolet Corsa 1.0 1998 A 2010","MLB63554","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe945r07stvs4wwdfnj6p1","Y-7520","Suporte Estepe Fiat Uno 2000","MLB271124","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe94xc07sxvs4w32i2yi44","Y-7559","Buzina Caracol Fiat Uno 2000","MLB2221","no","2","2","PART_NUMBER|MOUNT_TYPE","missing_attribute|missing_attribute","Preencha o Part Number da peça antes de publicar. || Preencha o campo Tipo de montagem antes de publicar."
"cmnwe95p107t1vs4wg0w7nwd3","Y-7526","Moldura Cinzeiro Painel Fiat Uno 2000","MLB22685","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8xvm07rxvs4wstl3yity","Y-7448","Módulo Central Câmbio Volkswagen Jetta Tsi 2.0 2011","MLB459125","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe8ynd07s1vs4wbiehvy3t","Y-7513","Buzina Caracol Chevrolet Celta 2010","MLB2221","no","2","2","PART_NUMBER|MOUNT_TYPE","missing_attribute|missing_attribute","Preencha o Part Number da peça antes de publicar. || Preencha o campo Tipo de montagem antes de publicar."
"cmnwe8zf307s5vs4wa9m7lmus","Y-7508","Alto Falante Traseiro Direita Ford Ecosport 2009","MLB3905","no","3","4","VEHICLE_SPEAKER_WIDTH|SPEAKERS_NUMBER|COILS_NUMBER|RMS_POWER","missing_attribute|missing_attribute|missing_attribute|missing_attribute","Preencha o campo Largura do alto-falante antes de publicar. || Preencha o campo Quantidade de caixas de som antes de publicar. || Preencha o campo Quantidade de bobinas antes de publicar. || Preencha o campo Potência RMS antes de publicar."
"cmnwe97zs07tdvs4wfddy85iy","18583","Suporte Módulo Abs Ford Ka 1.5 2015","MLB439262","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe98rr07thvs4wduikh7oz","Y-7590","Cabo Embreagem Chevrolet Celta 2003","MLB373466","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe99jm07tlvs4w5407ivqb","18512","Adaptador Alto Falante Volkswagen Gol G2 G3 G4","MLB6535","yes","2","0","","",""
"cmnwe9abh07tpvs4wvrczjh3z","18503","Alavanca Capô Chevrolet Celta 2010","MLB194771","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe96gk07t5vs4wjzx4ptbf","3007574","Moldura Retrovisor Interno Esquerda Fiat Uno 2002","MLB458699","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe978607t9vs4waygp610z","Y-7596","Porta Objetos Cinzeiro Fiat Uno 2002","MLB22685","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9b2t07ttvs4wzpipesib","18576","Triângulo Sinalização Ford Ka 2015","MLB270295","no","1","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9buo07txvs4wrhmg9u4n","18545","Radiador Ar Condicionado Ford Ka 2015","MLB190944","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9cqc07u1vs4wa9c9t394","18546","Radiador Ar Quente Ford Ka 2015","MLB190944","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9di107u5vs4wp66s00ut","18561","Alavanca Portinhola Tanque Combustível Ford Ka 2015","MLB194772","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9e9v07u9vs4w1dmnv7kg","18552","Cabo Alavanca Freio Mão Ford Ka 2015","MLB63815","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9nk007vhvs4wwz4ov1ut","18759","Comutador Partida Ignição Chevrolet Cobalt 2012 A 2019","MLB269574","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9f1o07udvs4wyzx4vdfc","18662","Engrenagem Virabrequim Chevrolet Onix Prisma 2013 A 2015","MLB194052","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9ftq07uhvs4w6skc1y0e","18534","Difusor Ar Condicionado Ford Ka 2015","MLB47102","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9glb07ulvs4wzoycix9k","18660","Montante Manga Eixo Esquerda Ford Ka 2015","MLB277942","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9hct07upvs4wwjbt308j","18678","Porta Luvas Chevrolet Ônix 2019","MLB432462","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9i4n07utvs4wnihmo4k4","18643","Pescador Óleo Motor Chevrolet Celta 1.0 8v 2010","MLB194701","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9iwc07uxvs4wm17s5eaa","18708","Fechadura Porta Traseira Esquerda Chevrolet Onix 2019","MLB458620","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9kgc07v3vs4wr770tmdg","18805","Pescador Bomba Óleo Volkswagen Gol G5 G6","MLB194701","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9l8407v7vs4wjcrgqdf1","18820","Moldura Superior Chave Seta Vw Gol Parati Saveiro G2 G3","MLB192366","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9ms307vdvs4wbhbrvoxh","18834","Engrenagem Polia Virabrequim 1.0 Vw Fox Gol","MLB194052","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9pyw07vtvs4wkplg1ql6","18937","Sensor Temperatura Água Fiat Uno 1.0 2000","MLB193937","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9qqh07vxvs4w3zpdrpyr","18893","Tensor Suporte Correia Alternador Fiat 1996 2005","MLB193151","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9ri507w1vs4wmwdz793t","18941","Tampa Válvula Fiat Uno 1.0 2000","MLB63712","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9ofg07vlvs4w3v2zla4e","18796","Módulo Amplificador Som Hyundai Veracruz 3.8 V6 2009","MLB3385","yes","3","0","","",""
"cmnwe9p7607vpvs4wbd3flkgn","18793","Braço Suspensão Dianteira Direita Fiat Uno Pitbull 2000","MLB212730","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnweauh3081lvs4wcbnnnrvo","ML-MLB4410199843","Tampa Óleo Motor Ford Ka 1.0 2015 2016 2017 2018 2019 Preto","MLB194169","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnweav91081pvs4wbn6c6uxg","ML-MLB4410187339","Trava Fechadura Capo Fiat Toro 2016 2017 2018 2019","MLB458624","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnweaw0z081tvs4wyqtr35qe","ML-MLB4410134997","Fechadura Elétrica Traseira Esquerda Renault Logan 2018","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnweawsv081xvs4wyfc35hxb","ML-MLB4410350233","Botão Vidro Elétrico Onix Dianteiro Direito 2016 2017 2018","MLB115598","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnweaxkp0821vs4wouwsjtax","ML-MLB4410182483","Botão Vidro Elétrico Renault Logan Sandero Duster 2008 09","MLB115598","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnweb0sf082hvs4wvvsaxmyz","ML-MLB4410323953","Botao Vidro Eletrico Traseiro Esquerdo Onix 2013 2019","MLB115598","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnweb1ka082lvs4wjl1h6w97","ML-MLB6161273732","Lanterna Direita Tampa Traseira Fiat Stilo 2003 2011 Direito/passageiro Vermelha","MLB22645","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9s9v07w5vs4whasger92","18841","Trambulador Câmbio Marcha Gm Astra Celta 2003","MLB373457","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9t1m07w9vs4woelqo9ja","18846","Maçaneta Capo Fiat Palio Attractive","MLB433573","yes","0","0","","",""
"cmnwe9tst07wdvs4w3xsvk2s2","18889","Polia Tensor Correia Fiat Strada Palio","MLB193151","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9ukg07whvs4w48mu26ee","332","Polia Tensor Correia Alternador Kia Cerato 1.6 2012","MLB193151","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9vc607wlvs4wtrqhuz7b","342","Capa Volante Buzina Peugeot 206 Sw 1.4 2006 9644329177","MLB192366","yes","3","0","","",""
"cmnwe9w3q07wpvs4wfg2u9s2s","272","Modulo Conforto Bcm Hyundai Hb20 954001s124","MLB459302","yes","3","0","","",""
"cmnwe9wvo07wtvs4w6pqj5xv1","312","Luz Interna Teto Cortesia Ford Fusion 2013 2014 2015 2016","MLB22747","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9xna07wxvs4wsc39zrc7","ML-MLB6149216702","Bomba De Água Hb20 2016 A 2018  20259","MLB456286","no","1","2","PART_NUMBER|VEHICLE_TYPE","missing_attribute|missing_attribute","Preencha o Part Number da peça antes de publicar. || Preencha o campo Tipo de veículo antes de publicar."
"cmnwe9yev07x1vs4wvz5ry917","ML-MLB4409450445","Acabamento Interno Retrovisor Esquerdo Onix Prisma 2012 2019","MLB191716","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwe9z6s07x5vs4wx37jrob5","ML-MLB4409486559","Botão Vidro Traseiro Esquerdo Captiva 2010 2020005438","MLB115598","yes","3","0","","",""
"cmnwe9zyh07x9vs4wkywdiinj","413","Botão Regulagem Retrovisor Volkswagen Jetta 2.5 2007 2008","MLB115601","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwea0u707xdvs4wsq0j9a01","ML-MLB6149213076","Botão Vidro Elétrico Traseiro Direito Fox Polo 6q0959859","MLB115598","yes","3","0","","",""
"cmnwea1m307xhvs4w80dri67m","ML-MLB4409478459","Tbi Corpo Borboleta Hyundai Hb20 1.0 2015 2019","MLB192357","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwea2dt07xlvs4wpqjswjna","416","Botão Desembaçador Vectra 2000 A 2005 09138051","MLB431784","yes","3","0","","",""
"cmnwea35d07xpvs4whju388dv","ML-MLB6149488212","Chave Seta Limpador Ford Fiesta 2004 2005 2006 2007","MLB63464","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwea3x407xtvs4wyjz9zqy4","ML-MLB4409438701","Botão Trava Destrava Porta Fox Spacefox Crossfox Polo 2010","MLB431909","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwea4op07xxvs4ww8wqrufc","ML-MLB4409267771","Botão Interruptor Pisca Alerta Onix Prisma Montana 2013 2019 Vermelho","MLB115599","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwea5g907y1vs4wbmh91byg","ML-MLB4409279675","Maçaneta Interna Dianteira Esquerda Amarok 2010 A 2020 Preto Dianteira","MLB458571","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
