itemId,account,category,strategy,catalogProductId,tierH,tierW,tierL,tierWg,catH,catW,catL,catWg,h,w,l,weightG,source,skipReason,title,status
"MLB5060790014","JOTABÊ AUTOPEÇAS","MLB194431","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB194431->SMALL","Erro ao atualizar item: Request failed with status code 429","Fechadura Elétrica Traseira Direita Focus 2008 A 2013 ","error"
"MLB5066697282","JOTABÊ AUTOPEÇAS","MLB269576","push-tier","","25","25","25","2000","","","","","25","25","25","2000","cat:MLB269576->MEDIUM","","Defletor Ventoinha Sem Ar Fiat Palio 2001 ","ok"
"MLB5065202716","JOTABÊ AUTOPEÇAS","MLB192357","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB192357->SMALL","","Tbi Corpo Borboleta Volkswagen Jetta 2.0","ok"
"MLB3847321935","JOTABÊ AUTOPEÇAS","MLB63846","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB63846->SMALL","","Retrovisor Manual Esquerdo Onix Prisma 2012 A 2019 ","ok"
"MLB3852051195","JOTABÊ AUTOPEÇAS","MLB22645","push-tier","","30","40","50","5000","","","","","30","40","50","5000","cat:MLB22645->LARGE","","Circuito Lanterna Traseira Direita Fiat Doblo  Direito","ok"
"MLB5067153706","JOTABÊ AUTOPEÇAS","MLB428983","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB428983->SMALL","Erro ao atualizar item: Request failed with status code 429","Maçaneta Interna Dianteira Esquerda Fiat Palio ","error"
"MLB5065389450","JOTABÊ AUTOPEÇAS","MLB269576","push-tier","","25","25","25","2000","","","","","25","25","25","2000","cat:MLB269576->MEDIUM","","Defletor Da Ventoinha Captiva 2007 A 2017 52436540","ok"
"MLB5067106238","JOTABÊ AUTOPEÇAS","MLB63846","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB63846->SMALL","","Retrovisor Direito Fiat Palio ","ok"
"MLB3848779321","JOTABÊ AUTOPEÇAS","MLB22645","push-tier","","30","40","50","5000","","","","","30","40","50","5000","cat:MLB22645->LARGE","Erro ao atualizar item: Request failed with status code 429","Circuito Lanterna Esquerda Uno Pitbull 2004 A 2013  Esquerdo","error"
"MLB3850565977","JOTABÊ AUTOPEÇAS","MLB63846","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB63846->SMALL","Erro ao atualizar item: Request failed with status code 429","Retrovisor Direito Manual Volkswagen Saveiro G6","error"
"MLB5073189128","JOTABÊ AUTOPEÇAS","MLB278288","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","Erro ao atualizar item: Request failed with status code 429","Para Barro Traseiro Esquerdo Audi A3","error"
"MLB5070562308","JOTABÊ AUTOPEÇAS","MLB63583","push-tier","","10","10","50","800","","","","","10","10","50","800","cat:MLB63583->SMALL_LONG","Erro ao atualizar item: Request failed with status code 429","Braço Limpador Direito Fiat Palio  Direito","error"
"MLB5070855018","JOTABÊ AUTOPEÇAS","MLB63687","push-tier","","10","10","50","800","","","","","10","10","50","800","cat:MLB63687->SMALL_LONG","Erro ao atualizar item: Request failed with status code 429","Moldura Coluna Linea Acabamento Dianteiro Direito ","error"
"MLB5068968960","JOTABÊ AUTOPEÇAS","MLB191713","push-tier","","10","10","50","800","","","","","10","10","50","800","cat:MLB191713->SMALL_LONG","Erro ao atualizar item: Request failed with status code 429","Guia Vidro Dianteiro Esquerdo Fiat Palio ","error"
"MLB3852906811","JOTABÊ AUTOPEÇAS","MLB192572","push-tier","","15","15","15","600","","","","","15","15","15","600","kw:SMALL","Erro ao atualizar item: Request failed with status code 429","Módulo Bcm Fiat Palio Strada ","error"
"MLB3852562345","JOTABÊ AUTOPEÇAS","MLB190940","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","Erro ao atualizar item: Request failed with status code 429","Grade Churrasqueira Ford Ecosport 1.6 2004 ","error"
"MLB5070816390","JOTABÊ AUTOPEÇAS","MLB456380","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","Erro ao atualizar item: Request failed with status code 429","Caixa Distribuição Ar Ford Ecosport 2005 ","error"
"MLB3853817073","JOTABÊ AUTOPEÇAS","MLB191715","push-tier","","25","25","25","2000","","","","","25","25","25","2000","cat:MLB191715->MEDIUM","","Máquina Vidro Traseiro Esquerda Ford Fusion ","ok"
"MLB5070795310","JOTABÊ AUTOPEÇAS","MLB63389","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB63389->SMALL","Erro ao atualizar item: Request failed with status code 429","Suporte Tampão Bagagito Direito Ford Ecosport ","error"
"MLB5070797138","JOTABÊ AUTOPEÇAS","MLB190953","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","Erro ao atualizar item: Request failed with status code 429","Condensador Fiat Palio 2003 ","error"
"MLB5071035058","JOTABÊ AUTOPEÇAS","MLB7818","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","Erro ao atualizar item: Request failed with status code 429","Silenciador Traseiro Fiat Siena Fire","error"
"MLB3852808317","JOTABÊ AUTOPEÇAS","MLB101763","push-tier","","30","50","80","12000","","","","","30","50","80","12000","cat:MLB101763->XLARGE","Erro ao atualizar item: Request failed with status code 429","Traseiro Esquerda Fiat Palio 2003  Traseira Esquerda","error"
"MLB3853641971","JOTABÊ AUTOPEÇAS","MLB194431","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB194431->SMALL","Erro ao atualizar item: Request failed with status code 429","Fechadura Dianteira Esquerda Fiat Palio 2003","error"
"MLB3852781185","JOTABÊ AUTOPEÇAS","MLB430784","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","Erro ao atualizar item: Request failed with status code 429","Volante Motor Ford Ecosport 1.6 Zetec","error"
"MLB3852805717","JOTABÊ AUTOPEÇAS","MLB260671","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","","Coletor Ford Ecosport 2010 1.6 Zetec","ok"
"MLB5070823644","JOTABÊ AUTOPEÇAS","MLB456265","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB456265->MEDIUM_FLAT","","Moldura Coluna Dianteiro Direito Fiat Palio 03","ok"
"MLB3852776875","JOTABÊ AUTOPEÇAS","MLB47104","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","Erro ao atualizar item: Request failed with status code 429","Virabrequim Ford Ecosport 1.6","error"
"MLB3852896137","JOTABÊ AUTOPEÇAS","MLB410863","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","Erro ao atualizar item: Request failed with status code 429","Suporte Do Macaco E Chave Roda Agile Gm","error"
"MLB5070354908","JOTABÊ AUTOPEÇAS","MLB63583","push-tier","","10","10","50","800","","","","","10","10","50","800","cat:MLB63583->SMALL_LONG","Erro ao atualizar item: Request failed with status code 429","Braço Limpador Direito Fiat Palio 2003 Direito","error"
"MLB5072782030","JOTABÊ AUTOPEÇAS","MLB278288","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","Erro ao atualizar item: Request failed with status code 429","Suporte Para Barro Audi A3 ","error"
"MLB5073086194","JOTABÊ AUTOPEÇAS","MLB193785","push-tier","","10","10","10","300","","","","","10","10","10","300","cat:MLB193785->TINY","Erro ao atualizar item: Request failed with status code 429","Tampa Reservatório Água Radiador Audi A3","error"
"MLB3856237021","JOTABÊ AUTOPEÇAS","MLB278120","push-tier","","25","25","25","2000","","","","","25","25","25","2000","cat:MLB278120->MEDIUM","Erro ao atualizar item: Request failed with status code 429","Caixa Filtro Ar Audi A3 2002","error"
"MLB3855114903","JOTABÊ AUTOPEÇAS","MLB63389","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB63389->SMALL","","Suporte Tampa Bagagito Ford Ecosport 03","ok"
"MLB3855824725","JOTABÊ AUTOPEÇAS","MLB260618","push-tier","","10","10","50","800","","","","","10","10","50","800","kw:SMALL_LONG","Erro ao atualizar item: Request failed with status code 429","Moldura Freio Mão Fiat Palio Siena ","error"
"MLB5077122326","JOTABÊ AUTOPEÇAS","MLB3385","push-tier","","15","15","15","600","","","","","15","15","15","600","kw:SMALL","Erro ao atualizar item: Request failed with status code 429","Módulo Audi A3 Golf 1c0907379k","error"
"MLB3856251871","JOTABÊ AUTOPEÇAS","MLB194752","push-tier","","30","50","80","12000","","","","","30","50","80","12000","cat:MLB194752->XLARGE","Erro ao atualizar item: Request failed with status code 429","Tanque Combustível Audi A3 2002","error"
"MLB3856220435","JOTABÊ AUTOPEÇAS","MLB278288","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","","Para Barro Traseiro Direito Audi A3","ok"
"MLB3856125497","JOTABÊ AUTOPEÇAS","MLB47091","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB47091->SMALL","Erro ao atualizar item: Request failed with status code 429","Bomba Água Audi A3 ","error"
"MLB3855993187","JOTABÊ AUTOPEÇAS","MLB194298","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","Erro ao atualizar item: Request failed with status code 429","Travessa Escapamento Audi A3 Golf ","error"
"MLB3858474741","JOTABÊ AUTOPEÇAS","MLB456265","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB456265->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Moldura Coluna Direita Fiat Punto ","error"
"MLB5072690666","JOTABÊ AUTOPEÇAS","MLB63583","push-tier","","10","10","50","800","","","","","10","10","50","800","cat:MLB63583->SMALL_LONG","","Braço Limpador Parabrisa Audi A3 Golf","ok"
"MLB5076649048","JOTABÊ AUTOPEÇAS","MLB63512","push-tier","","25","25","25","2000","","","","","25","25","25","2000","cat:MLB63512->MEDIUM","","Motor Limpador Traseiro Audi A3","ok"
"MLB5072732976","JOTABÊ AUTOPEÇAS","MLB428983","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB428983->SMALL","Erro ao atualizar item: Request failed with status code 429","Maçaneta Interna Dianteira Direita Ford Ecosport ","error"
"MLB5072706192","JOTABÊ AUTOPEÇAS","MLB432462","push-tier","","30","50","80","12000","","","","","30","50","80","12000","kw:XLARGE","Erro ao atualizar item: Request failed with status code 429","Porta Luvas Audi A3 2003 ","error"
"MLB3858512919","JOTABÊ AUTOPEÇAS","MLB63743","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB63743->SMALL","","Moldura Alavanca Freio Volkswagen Gol G3","ok"
"MLB3856084717","JOTABÊ AUTOPEÇAS","MLB47127","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","Erro ao atualizar item: Request failed with status code 429","Tampa Cabeçote Audi A3 Golf Vw","error"
"MLB3858475269","JOTABÊ AUTOPEÇAS","MLB456265","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB456265->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Moldura Coluna Esquerda Fiat Punto ","error"
"MLB5072820684","JOTABÊ AUTOPEÇAS","MLB193902","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB193902->SMALL","","Coxim Motor Direito Audi A3 ","ok"
"MLB5072710286","JOTABÊ AUTOPEÇAS","MLB193902","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB193902->SMALL","Erro ao atualizar item: Request failed with status code 429","Coxim Motor Fiat Uno Fire ","error"
"MLB3858160901","JOTABÊ AUTOPEÇAS","MLB6170","push-tier","","10","10","50","800","","","","","10","10","50","800","cat:MLB6170->SMALL_LONG","Erro ao atualizar item: Request failed with status code 429","Moldura Interna Porta Mala Audi A3","error"
"MLB5081974120","JOTABÊ AUTOPEÇAS","MLB47110","push-tier","","25","25","25","2000","","","","","25","25","25","2000","cat:MLB47110->MEDIUM","Erro ao atualizar item: Request failed with status code 429","Coletor Admissão Fiat Punto 1.8","error"
"MLB3859456337","JOTABÊ AUTOPEÇAS","MLB431174","push-tier","","10","10","10","300","","","","","10","10","10","300","cat:MLB431174->TINY","Erro ao atualizar item: Request failed with status code 429","Válvula Canister Coletor Fiat Palio Siena 10","error"
"MLB5079236006","JOTABÊ AUTOPEÇAS","MLB46659","push-tier","","30","40","50","5000","","","","","30","40","50","5000","kw:LARGE","Erro ao atualizar item: Request failed with status code 429","Farol Milha Toyota Etios ","error"
"MLB3859440027","JOTABÊ AUTOPEÇAS","MLB63846","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB63846->SMALL","Erro ao atualizar item: Request failed with status code 429","Retrovisor Esquerdo Hyundai Hb20 2020 A 21 ","error"
"MLB5076500322","JOTABÊ AUTOPEÇAS","MLB431130","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB431130->SMALL","","Chicote Motor Audi A3 2.0","ok"
"MLB5081959258","JOTABÊ AUTOPEÇAS","MLB192357","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB192357->SMALL","","Tbi Corpo Borboleta Fiat Punto 1.8","ok"
"MLB3860119695","JOTABÊ AUTOPEÇAS","MLB47115","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB47115->SMALL","Erro ao atualizar item: Request failed with status code 429","Bomba Partida Fria Fiat Punto 1.8","error"
"MLB3860350095","JOTABÊ AUTOPEÇAS","MLB63463","push-tier","","10","10","10","300","","","","","10","10","10","300","kw:TINY","Erro ao atualizar item: Request failed with status code 429","Chave Seta Ford Ecosport ","error"
"MLB5082823156","JOTABÊ AUTOPEÇAS","MLB194777","push-tier","","30","70","100","18000","","","","","30","70","100","18000","kw:XXLARGE","Erro ao atualizar item: Request failed with status code 429","Varão Capo Ford 2014 A 2020","error"
"MLB3859235963","JOTABÊ AUTOPEÇAS","MLB194431","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB194431->SMALL","Erro ao atualizar item: Request failed with status code 429","Fechadura Porta Traseira Esquerda Audi A3","error"
"MLB3858113667","JOTABÊ AUTOPEÇAS","MLB60610","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","Erro ao atualizar item: Request failed with status code 429","Caixa Ar Condicionado Audi A3","error"
"MLB3860241585","JOTABÊ AUTOPEÇAS","MLB47091","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB47091->SMALL","Erro ao atualizar item: Request failed with status code 429","Bomba Água Hidráulica Fiat Punto 1.8","error"
"MLB3858152103","JOTABÊ AUTOPEÇAS","MLB101765","push-tier","","30","70","100","18000","","","","","30","70","100","18000","cat:MLB101765->XXLARGE","","Tampa Traseira Audi A3","ok"
"MLB5081519628","JOTABÊ AUTOPEÇAS","MLB63389","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB63389->SMALL","Erro ao atualizar item: Request failed with status code 429","Suporte Bagagito Direito Citroen C3","error"
"MLB3859363261","JOTABÊ AUTOPEÇAS","MLB63846","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB63846->SMALL","","Retrovisor Direito Chevrolet Prisma ","ok"
"MLB5081517616","JOTABÊ AUTOPEÇAS","MLB63846","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB63846->SMALL","Erro ao atualizar item: Request failed with status code 429","Retrovisor Esquerdo Ford Ka Manual 15 ","error"
"MLB5081907072","JOTABÊ AUTOPEÇAS","MLB456265","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB456265->MEDIUM_FLAT","","Moldura Coluna Esquerda Fiat Punto ","ok"
"MLB3860109803","JOTABÊ AUTOPEÇAS","MLB101764","push-tier","","30","50","80","12000","","","","","30","50","80","12000","cat:MLB101764->XLARGE","Erro ao atualizar item: Request failed with status code 429","Moldura Paralama Esquerda Fiat Uno Way","error"
"MLB5085203498","JOTABÊ AUTOPEÇAS","MLB47131","push-tier","","25","25","25","2000","","","","","25","25","25","2000","cat:MLB47131->MEDIUM","Erro ao atualizar item: Request failed with status code 429","Alternador Gol Parati G3 G4 Fox 65a 14v 028903026p Recond","error"
"MLB5085197796","JOTABÊ AUTOPEÇAS","MLB46679","push-tier","","30","50","80","12000","","","","","30","50","80","12000","kw:XLARGE","Erro ao atualizar item: Request failed with status code 429","Moldura Banco Direita Audi A3","error"
"MLB3861265555","JOTABÊ AUTOPEÇAS","MLB6170","push-tier","","10","10","50","800","","","","","10","10","50","800","cat:MLB6170->SMALL_LONG","Erro ao atualizar item: Request failed with status code 429","Moldura Suporte Cinto Audi A3","error"
"MLB3858083479","JOTABÊ AUTOPEÇAS","MLB194429","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB194429->SMALL","","Moldura Direito Interna Tampa Traseira Ford Ecosport ","ok"
"MLB3860107637","JOTABÊ AUTOPEÇAS","MLB101764","push-tier","","30","50","80","12000","","","","","30","50","80","12000","cat:MLB101764->XLARGE","Erro ao atualizar item: Request failed with status code 429","Moldura Paralama Direita Fiat Uno Way","error"
"MLB5084688406","JOTABÊ AUTOPEÇAS","MLB456265","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB456265->MEDIUM_FLAT","","Moldura Inferior Porta Malas Áudio A3","ok"
"MLB3861264465","JOTABÊ AUTOPEÇAS","MLB456265","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB456265->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Moldura Inferior Porta Malas Audi A3","error"
